start,end,words,category,pcrel_refs,branch_refs,labels,function,sample_values
0x11918,0x1191C,3,data:pool_unclassified,2,0,2,,0001 48AC 0001
0x11920,0x11920,1,data:pool_single,1,0,1,,0001
0x1193A,0x1193A,1,data:single_unref,0,0,0,,8E28
0x1198C,0x1198C,1,data:pool_single,1,0,1,,0000
0x11990,0x11990,1,data:pool_single,1,0,1,,0001
0x1199C,0x1199C,1,data:pool_single,1,0,1,,0001
0x119A8,0x119A8,1,data:pool_single,1,0,1,,0001
0x119B0,0x119B0,1,data:pool_single,1,0,1,,0001
0x119C0,0x119C0,1,data:pool_single,1,0,1,,0001
0x119CC,0x119CC,1,data:pool_single,1,0,1,,0001
0x119D2,0x119D4,2,data:literal_pool,1,0,1,,8A3A 0001
0x119EA,0x119EA,1,data:single_unref,0,0,0,,4272
0x119FC,0x119FE,2,data:pool_unclassified,1,0,1,,0001 47B8
0x11A12,0x11A12,1,data:single_unref,0,0,0,,42F6
0x11A16,0x11A16,1,data:single_unref,0,0,0,,4360
0x11A32,0x11A32,1,data:single_unref,0,0,0,,4CFE
0x11A5C,0x11A5C,1,data:pool_single,1,0,1,,0001
0x11C84,0x11C84,1,data:pool_single,1,0,1,,0001
0x11C90,0x11C90,1,data:pool_single,1,0,1,,0001
0x11C98,0x11C98,1,data:pool_single,1,0,1,,0001
0x11CA4,0x11CA4,1,data:pool_single,1,0,1,,0001
0x11CC0,0x11CC0,1,data:pool_single,1,0,1,,0001
0x11CC4,0x11CC4,1,data:pool_single,1,0,1,,0001
0x11CCA,0x11CCA,1,data:table_member,0,1,1,,82F8
0x11CD2,0x11CD2,1,data:single_unref,0,0,0,,8388
0x11CDE,0x11CDE,1,data:single_unref,0,0,0,,87D0
0x11CEA,0x11CEA,1,data:literal_pool,0,0,0,,8228
0x11CEE,0x11CEE,1,data:table_member,0,0,0,,825C
0x11CF2,0x11CF2,1,data:single_unref,0,0,0,,87E8
0x11CFA,0x11CFA,1,data:single_unref,0,0,0,,8A30
0x11D08,0x11D0A,2,data:pool_unclassified,1,0,1,,0001 4854
0x11D20,0x11D20,1,data:pool_single,1,0,1,,0001
0x11D28,0x11D28,1,data:pool_single,1,0,1,,0001
0x11D32,0x11D32,1,data:single_unref,0,0,0,,423C
0x11D4C,0x11D4C,1,data:pool_single,1,0,1,,0001
0x11D50,0x11D50,1,data:pool_single,1,0,1,,0001
0x11D7A,0x11D7A,1,data:pool_single,1,0,1,,41B8
0x11D7E,0x11D80,2,data:pool_unclassified,1,0,1,,41E0 0001
0x11D84,0x11D84,1,data:pool_single,1,1,1,,0001
0x11D94,0x11D96,2,data:pool_unclassified,1,0,1,,0001 4872
0x11DAA,0x11DAA,1,data:single_unref,0,0,0,,8A70
0x11DAE,0x11DAE,1,data:single_unref,0,0,0,,8AF2
0x11DBE,0x11DBE,1,data:pool_single,1,0,1,,8CC4
0x11DCE,0x11DCE,1,data:single_unref,0,0,0,,8A06
0x11DD6,0x11DD6,1,data:pool_single,1,0,1,,82A2
0x11DE4,0x11DE4,1,data:pool_single,1,0,1,,0001
0x11DEA,0x11DEA,1,data:single_unref,0,0,0,,8A52
0x11FB6,0x11FB8,2,data:pool_unclassified,1,0,1,,FFFF 0001
0x11FD0,0x11FD0,1,data:pool_single,1,0,1,,0001
0x11FD8,0x11FDA,2,data:pool_unclassified,1,0,1,,0001 489C
0x11FE0,0x11FE0,1,data:pool_single,1,0,1,,0001
0x12000,0x12000,1,data:pool_single,1,0,1,,0001
0x12020,0x12020,1,data:pool_single,1,0,1,,0001
0x1202C,0x1202E,2,data:pool_unclassified,1,0,1,,0001 43D8
0x12034,0x12034,1,data:literal_pool,1,0,1,,0001
0x12040,0x12040,1,data:pool_single,1,0,1,,0001
0x12044,0x12044,1,data:pool_single,1,0,1,,0001
0x1204C,0x1204C,1,data:pool_single,1,0,1,,0000
0x12050,0x12050,1,data:pool_single,1,0,1,,0001
0x12054,0x12056,2,data:pool_unclassified,1,0,1,,0001 43A6
0x12064,0x12064,1,data:pool_single,1,0,1,,0000
0x12068,0x1206A,2,data:pool_unclassified,1,0,1,,0001 4632
0x12078,0x12078,1,data:pool_single,1,0,1,,0001
0x12198,0x12198,1,data:pool_single,1,0,1,,00E0
0x1219E,0x121A0,2,data:padding_pattern,1,0,1,,FFFF 0000
0x121A8,0x121A8,1,data:pool_single,1,0,1,,FFFF
0x121AC,0x121AC,1,data:pool_single,1,0,1,,0000
0x121B0,0x121B0,1,data:pool_single,1,0,1,,0000
0x121DE,0x121E0,2,data:padding_pattern,1,0,1,,FFFF 0000
0x12208,0x1220E,4,data:pool_unclassified,3,0,3,,FFFF 8E9C FFFF 8E9E
0x1233A,0x1233A,1,data:padding_single,0,0,0,,FFFF
0x12340,0x12340,1,data:pool_single,1,0,1,,0000
0x12344,0x12344,1,data:pool_single,1,0,1,,FFFF
0x12348,0x12348,1,data:pool_single,1,0,1,,0000
0x12350,0x12350,1,data:pool_single,1,0,1,,FFFF
0x12358,0x12358,1,data:pool_single,1,0,1,,FFFF
0x12360,0x12360,1,data:pool_single,1,0,1,,FFFF
0x12370,0x12370,1,data:pool_single,1,0,1,,FFFF
0x12378,0x12378,1,data:pool_single,1,0,1,,FFFF
0x1237C,0x1237C,1,data:pool_single,1,0,1,,0000
0x12384,0x12384,1,data:pool_single,1,0,1,,0000
0x1238C,0x1238C,1,data:pool_single,1,0,1,,FFFF
0x12394,0x12394,1,data:pool_single,1,0,1,,FFFF
0x1239C,0x1239C,1,data:pool_single,1,0,1,,FFFF
0x123A4,0x123A4,1,data:pool_single,1,0,1,,FFFF
0x12400,0x12400,1,data:pool_single,1,0,1,,FFFF
0x12408,0x12408,1,data:pool_single,1,0,1,,FFFF
0x1240C,0x1240C,1,data:pool_single,1,0,1,,0000
0x12414,0x12414,1,data:pool_single,1,0,1,,0000
0x124FE,0x124FE,1,data:padding_single,0,0,0,,FFFF
0x12504,0x12504,1,data:pool_single,1,0,1,,FFFF
0x1250C,0x1250C,1,data:pool_single,1,0,1,,FFFF
0x12514,0x12514,1,data:pool_single,1,0,1,,0000
0x12518,0x1251A,2,data:pool_unclassified,1,0,1,,44FA 0000
0x12524,0x12524,1,data:pool_single,1,0,1,,FFFF
0x12528,0x12528,1,data:pool_single,1,0,1,,0000
0x12638,0x12638,1,data:pool_single,1,0,1,,0000
0x1263C,0x1263E,2,data:pool_unclassified,1,0,1,,44FA 0000
0x1264C,0x1264C,1,data:pool_single,1,0,1,,FFFF
0x12650,0x12650,1,data:pool_single,1,0,1,,0000
0x12654,0x12654,1,data:pool_single,1,0,1,,FFFF
0x12658,0x12658,1,data:pool_single,1,0,1,,FFFF
0x1265C,0x1265C,1,data:pool_single,1,0,1,,FFFF
0x12660,0x12660,1,data:pool_single,1,0,1,,FFFF
0x12668,0x12668,1,data:pool_single,1,0,1,,FFFF
0x12760,0x12760,1,data:pool_single,1,0,1,,FFFF
0x12764,0x12764,1,data:pool_single,1,0,1,,FFFF
0x1276C,0x1276C,1,data:pool_single,1,0,1,,0000
0x12774,0x12774,1,data:pool_single,1,0,1,,0000
0x12778,0x12778,1,data:pool_single,1,0,1,,FFFF
0x12780,0x12780,1,data:pool_single,1,0,1,,FFFF
0x12784,0x12784,1,data:pool_single,1,0,1,,FFFF
0x128BE,0x128BE,1,data:padding_single,0,0,0,,FFFF
0x128C4,0x128C4,1,data:pool_single,1,0,1,,0000
0x128C8,0x128C8,1,data:pool_single,1,0,1,,FFFF
0x128CC,0x128CC,1,data:pool_single,1,0,1,,0000
0x128D0,0x128D0,1,data:pool_single,1,0,1,,FFFF
0x128D4,0x128D4,1,data:pool_single,1,0,1,,FFFF
0x128D8,0x128D8,1,data:pool_single,1,0,1,,0000
0x128E0,0x128E0,1,data:pool_single,1,0,1,,FFFF
0x129E2,0x129E2,1,data:padding_single,0,0,0,,FFFF
0x129E8,0x129E8,1,data:pool_single,1,0,1,,FFFF
0x12A00,0x12A00,1,data:pool_single,1,0,1,,0000
0x12A08,0x12A08,1,data:pool_single,1,0,1,,FFFF
0x12A10,0x12A10,1,data:pool_single,1,0,1,,FFFF
0x12B64,0x12B64,1,data:pool_single,1,0,1,,FFFF
0x12B68,0x12B68,1,data:pool_single,1,0,1,,FFFF
0x12B6C,0x12B6C,1,data:pool_single,1,0,1,,FFFF
0x12B70,0x12B70,1,data:pool_single,1,0,1,,FFFF
0x12B74,0x12B74,1,data:pool_single,1,0,1,,FFFF
0x12B7C,0x12B80,3,data:padding_pattern,2,0,2,,0000 FFFF FFFF
0x12C5E,0x12C60,2,data:padding_pattern,1,0,1,,FFFF FFFF
0x12C64,0x12C64,1,data:pool_single,1,0,1,,FFFF
0x12C68,0x12C68,1,data:pool_single,1,0,1,,FFFF
0x12C70,0x12C70,1,data:literal_pool,1,0,1,,FFFF
0x12C74,0x12C74,1,data:pool_single,1,0,1,,FFFF
0x12C7C,0x12C80,3,data:padding_pattern,2,0,2,,0000 FFFF FFFF
0x12C84,0x12C84,1,data:pool_single,1,0,1,,FFFF
0x12D72,0x12D74,2,data:padding_pattern,1,0,1,,FFFF FFFF
0x12D78,0x12D78,1,data:pool_single,1,0,1,,FFFF
0x12D8C,0x12D8C,1,data:pool_single,1,0,1,,FFFF
0x12D92,0x12D92,1,data:padding_single,0,0,0,,0000
0x12D98,0x12D98,1,data:pool_single,1,0,1,,0000
0x12DA0,0x12DA0,1,data:pool_single,1,0,1,,FFFF
0x12DB8,0x12DB8,1,data:pool_single,1,0,1,,0000
0x12DBC,0x12DBC,1,data:pool_single,1,0,1,,FFFF
0x12DC4,0x12DC4,1,data:pool_single,1,0,1,,FFFF
0x12ECC,0x12ECC,1,data:pool_single,1,0,1,,0000
0x12ED0,0x12ED0,1,data:pool_single,1,0,1,,FFFF
0x12ED4,0x12ED4,1,data:pool_single,1,0,1,,FFFF
0x12ED8,0x12ED8,1,data:pool_single,1,0,1,,FFFF
0x12EDC,0x12EDC,1,data:pool_single,1,0,1,,FFFF
0x12EE0,0x12EE0,1,data:pool_single,1,0,1,,FFFF
0x12EE4,0x12EE4,1,data:pool_single,1,0,1,,FFFF
0x12FA2,0x12FA4,2,data:padding_pattern,1,0,1,,FFFF FFFF
0x12FA8,0x12FA8,1,data:pool_single,1,0,1,,FFFF
0x12FAC,0x12FAC,1,data:pool_single,1,0,1,,FFFF
0x12FB4,0x12FB4,1,data:pool_single,1,0,1,,FFFF
0x12FB8,0x12FB8,1,data:pool_single,1,0,1,,0000
0x12FC0,0x12FC0,1,data:pool_single,1,0,1,,FFFF
0x12FC4,0x12FC4,1,data:pool_single,1,0,1,,FFFF
0x130C0,0x130C0,1,data:pool_single,1,0,1,,FFFF
0x130CC,0x130CC,1,data:pool_single,1,0,1,,FFFF
0x130D0,0x130D0,1,data:pool_single,1,0,1,,FFFF
0x130D4,0x130D4,1,data:pool_single,1,0,1,,FFFF
0x130D8,0x130D8,1,data:pool_single,1,0,1,,0000
0x131AA,0x131AC,2,data:padding_pattern,1,1,2,,FFFF FFFF
0x131B0,0x131B0,1,data:pool_single,1,0,1,,FFFF
0x131B4,0x131B4,1,data:pool_single,1,0,1,,0000
0x131B8,0x131B8,1,data:pool_single,1,0,1,,FFFF
0x132BA,0x132BA,1,data:padding_single,0,0,0,,FFFF
0x132C4,0x132C4,1,data:pool_single,1,0,1,,0000
0x132C8,0x132C8,1,data:pool_single,1,0,1,,FFFF
0x132CC,0x132CC,1,data:pool_single,1,0,1,,FFFF
0x132D0,0x132D0,1,data:pool_single,1,0,1,,0000
0x13304,0x13304,1,data:pool_single,1,0,1,,FFFF
0x133FE,0x13400,2,data:padding_pattern,1,0,1,,FFFF FFFF
0x13404,0x13404,1,data:pool_single,1,0,1,,FFFF
0x13408,0x13408,1,data:pool_single,1,0,1,,0000
0x1340C,0x1340C,1,data:pool_single,1,0,1,,FFFF
0x13410,0x13410,1,data:pool_single,1,0,1,,FFFF
0x13414,0x13414,1,data:pool_single,1,0,1,,FFFF
0x13418,0x13418,1,data:pool_single,1,0,1,,FFFF
0x134E8,0x134E8,1,data:pool_single,1,0,1,,0000
0x134EC,0x134EC,1,data:pool_single,1,0,1,,0000
0x135DE,0x135E0,2,data:padding_pattern,1,0,1,,FFFF FFFF
0x135E4,0x135E4,1,data:pool_single,1,0,1,,FFFF
0x13698,0x13698,1,data:pool_single,1,0,1,,FFFF
0x136A4,0x136A4,1,data:pool_single,1,0,1,,FFFF
0x137A4,0x137A4,1,data:pool_single,1,0,1,,FFFF
0x137A8,0x137A8,1,data:pool_single,1,1,1,,0000
0x137AC,0x137AC,1,data:pool_single,1,0,1,,FFFF
0x137CC,0x137CC,1,data:pool_single,1,0,1,,FFFF
0x137D8,0x137D8,1,data:pool_single,1,0,1,,0000
0x138D4,0x138D4,1,data:pool_single,1,0,1,,FFFF
0x138D8,0x138D8,1,data:pool_single,1,0,1,,0000
0x138DC,0x138DC,1,data:pool_single,1,0,1,,FFFF
0x138FC,0x138FC,1,data:pool_single,1,0,1,,FFFF
0x13908,0x13908,1,data:pool_single,1,0,1,,0000
0x139CE,0x139CE,1,data:padding_single,0,1,1,,FFFF
0x139DC,0x139DC,1,data:pool_single,1,0,1,,FFFF
0x139E2,0x139E2,1,data:single_unref,0,0,0,,8E7E
0x139F4,0x139F4,1,data:pool_single,1,0,1,,FFFF
0x13AEE,0x13AF0,2,data:padding_pattern,1,0,1,,FFFF FFFF
0x13AF4,0x13AF4,1,data:pool_single,1,0,1,,FFFF
0x13B20,0x13B20,1,data:pool_single,1,0,1,,0000
0x13B34,0x13B34,1,data:pool_single,1,0,1,,0000
0x13C1C,0x13C1C,1,data:pool_single,1,0,1,,FFFF
0x13C20,0x13C20,1,data:pool_single,1,0,1,,FFFF
0x13C24,0x13C24,1,data:pool_single,1,0,1,,FFFF
0x13C2C,0x13C2C,1,data:pool_single,1,0,1,,0000
0x13C30,0x13C30,1,data:pool_single,1,0,1,,FFFF
0x13C34,0x13C34,1,data:pool_single,1,0,1,,FFFF
0x13D48,0x13D48,1,data:pool_single,1,0,1,,FFFF
0x13D54,0x13D54,1,data:pool_single,1,0,1,,FFFF
0x13D5C,0x13D5C,1,data:pool_single,1,0,1,,0000
0x13D60,0x13D60,1,data:pool_single,1,0,1,,FFFF
0x13D64,0x13D64,1,data:pool_single,1,0,1,,FFFF
0x13D70,0x13D70,1,data:pool_single,1,0,1,,0000
0x13E36,0x13E36,1,data:padding_single,0,0,0,,FFFF
0x13E44,0x13E44,1,data:pool_single,1,0,1,,0000
0x13E4C,0x13E4C,1,data:pool_single,1,0,1,,0000
0x13E5C,0x13E5C,1,data:pool_single,1,0,1,,FFFF
0x13E64,0x13E64,1,data:pool_single,1,0,1,,FFFF
0x13F40,0x13F40,1,data:pool_single,1,1,1,,FFFF
0x13F44,0x13F44,1,data:pool_single,1,0,1,,FFFF
0x13F58,0x13F58,1,data:pool_single,1,0,1,,FFFF
0x13F64,0x13F64,1,data:pool_single,1,1,1,,FFFF
0x13F68,0x13F68,1,data:pool_single,1,0,1,,FFFF
0x14062,0x14062,1,data:padding_single,0,0,0,,FFFF
0x14068,0x14068,1,data:pool_single,1,0,1,,0000
0x1406C,0x1406E,2,data:padding_pattern,1,0,1,,0000 FFFF
0x14074,0x14074,1,data:pool_single,1,0,1,,FFFF
0x14080,0x14080,1,data:pool_single,1,0,1,,FFFF
0x14084,0x14084,1,data:pool_single,1,0,1,,FFFF
0x14088,0x14088,1,data:pool_single,1,0,1,,FFFF
0x14090,0x14090,1,data:pool_single,1,0,1,,FFFF
0x14098,0x14098,1,data:pool_single,1,0,1,,0000
0x141B2,0x141B4,2,data:padding_pattern,1,1,1,,FFFF FFFF
0x141C0,0x141C4,3,data:padding_pattern,2,0,2,,0000 FFFF 0000
0x141C8,0x141C8,1,data:pool_single,1,0,1,,FFFF
0x141CC,0x141CC,1,data:pool_single,1,0,1,,FFFF
0x141DC,0x141DC,1,data:pool_single,1,0,1,,0000
0x141E0,0x141E0,1,data:pool_single,1,0,1,,FFFF
0x141EE,0x141EE,1,data:padding_single,0,0,0,,0000
0x141F2,0x141F2,1,data:padding_single,0,0,0,,0000
0x14270,0x14270,1,data:pool_single,1,0,1,,FFFF
0x1427E,0x1427E,1,data:padding_single,0,0,0,,0000
0x14282,0x14282,1,data:padding_single,0,0,0,,0000
0x14288,0x14288,1,data:pool_single,1,0,1,,0000
0x142F8,0x142F8,1,data:pool_single,1,0,1,,0000
0x1435A,0x1435A,1,data:padding_single,0,0,0,,FFFF
0x14370,0x14370,1,data:pool_single,1,0,1,,0000
0x14434,0x14434,1,data:pool_single,1,0,1,,0001
0x14438,0x14438,1,data:pool_single,1,0,1,,0001
0x14440,0x14440,1,data:pool_single,1,0,1,,0001
0x14444,0x14444,1,data:pool_single,1,0,1,,0001
0x1444C,0x1444C,1,data:pool_single,1,0,1,,0001
0x14454,0x14454,1,data:pool_single,1,0,1,,0001
0x14458,0x14458,1,data:pool_single,1,0,1,,0001
0x14464,0x14464,1,data:pool_single,1,0,1,,0001
0x14468,0x14468,1,data:pool_single,1,0,1,,0001
0x1446C,0x1446C,1,data:pool_single,1,0,1,,0001
0x14474,0x14474,1,data:pool_single,1,0,1,,0000
0x14478,0x14478,1,data:pool_single,1,0,1,,0001
0x1447C,0x1447C,1,data:pool_single,1,0,1,,0001
0x14488,0x14488,1,data:pool_single,1,0,1,,0001
0x1448C,0x1448C,1,data:pool_single,1,0,1,,0001
0x14490,0x14490,1,data:pool_single,1,0,1,,0000
0x14694,0x14694,1,data:pool_single,1,0,1,,0000
0x14698,0x1469C,3,data:pool_unclassified,2,0,2,,0001 4A14 0001
0x146A0,0x146A0,1,data:pool_single,1,0,1,,0001
0x146A4,0x146A4,1,data:pool_single,1,0,1,,0001
0x146A8,0x146A8,1,data:pool_single,1,0,1,,0001
0x146AC,0x146AC,1,data:pool_single,1,0,1,,0001
0x146B0,0x146B0,1,data:pool_single,1,0,1,,0001
0x146B4,0x146B4,1,data:pool_single,1,0,1,,0001
0x146B8,0x146B8,1,data:pool_single,1,0,1,,0001
0x146BC,0x146BC,1,data:pool_single,1,0,1,,0000
0x146C0,0x146C0,1,data:pool_single,1,0,1,,0001
0x146C4,0x146C4,1,data:pool_single,1,0,1,,0001
0x146C8,0x146C8,1,data:pool_single,1,0,1,,0001
0x146CC,0x146CC,1,data:pool_single,1,0,1,,0001
0x146D0,0x146D8,5,data:pool_unclassified,3,0,3,,0001 40C8 0001 403A 0001
0x146DC,0x146DC,1,data:pool_single,1,0,1,,0001
0x146E0,0x146E0,1,data:pool_single,1,0,1,,0001
0x14750,0x14750,1,data:pool_single,1,0,1,,0001
0x14754,0x14754,1,data:pool_single,1,0,1,,0001
0x14758,0x14758,1,data:pool_single,1,0,1,,0001
0x1475C,0x1475C,1,data:pool_single,1,0,1,,0001
0x14760,0x14760,1,data:pool_single,1,0,1,,0001
0x14764,0x14764,1,data:pool_single,1,0,1,,0001
0x14768,0x14768,1,data:pool_single,1,0,1,,0001
0x1476C,0x1476C,1,data:pool_single,1,0,1,,0001
0x14770,0x14770,1,data:pool_single,1,0,1,,0001
0x14774,0x14774,1,data:pool_single,1,0,1,,0001
0x14778,0x14778,1,data:pool_single,1,0,1,,0001
0x1477C,0x1477C,1,data:pool_single,1,0,1,,0001
0x14780,0x14788,5,data:pool_unclassified,3,0,3,,0001 496C 0001 49A2 0001
0x1478C,0x1478C,1,data:pool_single,1,0,1,,0001
0x1479C,0x1479C,1,data:pool_single,1,0,1,,0001
0x147A0,0x147A0,1,data:pool_single,1,0,1,,0001
0x147A4,0x147A4,1,data:pool_single,1,0,1,,0001
0x147A8,0x147A8,1,data:pool_single,1,0,1,,0001
0x147AC,0x147AC,1,data:pool_single,1,0,1,,0001
0x147B0,0x147B0,1,data:pool_single,1,0,1,,0001
0x147B4,0x147B4,1,data:pool_single,1,0,1,,0001
0x148D0,0x148D0,1,data:pool_single,1,0,1,,0000
0x148D4,0x148D8,3,data:pool_unclassified,2,0,2,,0001 494C 0001
0x148DC,0x148DC,1,data:pool_single,1,0,1,,0001
0x148E0,0x148E0,1,data:pool_single,1,0,1,,0001
0x148E4,0x148E4,1,data:pool_single,1,0,1,,0001
0x148E8,0x148EC,3,data:pool_unclassified,2,0,2,,0001 409C 0001
0x1490C,0x1490C,1,data:pool_single,1,0,1,,0000
0x14910,0x14910,1,data:pool_single,1,0,1,,0001
0x14914,0x14918,3,data:pool_unclassified,2,0,2,,0001 8E5A 0001
0x1491C,0x1491E,2,data:pool_unclassified,1,0,1,,0001 8EF0
0x14928,0x14930,5,data:pool_unclassified,3,0,3,,0001 42FC 0001 428C 0001
0x14934,0x14934,1,data:pool_single,1,0,1,,0001
0x14938,0x14938,1,data:pool_single,1,1,1,,0001
0x14940,0x14940,1,data:pool_single,1,0,1,,0001
0x14944,0x14944,1,data:pool_single,1,1,1,,0001
0x14948,0x14948,1,data:pool_single,1,0,1,,0001
0x14A82,0x14A84,2,data:padding_pattern,1,0,1,,FFFF FFFF
0x14A88,0x14A88,1,data:pool_single,1,0,1,,FFFF
0x14A92,0x14A94,2,data:pool_unclassified,1,0,1,,8E9C 0000
0x14AB8,0x14AB8,1,data:pool_single,1,0,1,,0000
0x14B1E,0x14B20,2,data:padding_pattern,1,0,1,,FFFF 0000
0x14B2A,0x14B2A,1,data:single_unref,0,0,0,,8A0C
0x14B32,0x14B36,3,data:pool_unclassified,1,0,1,,8CEC 4270 0000
0x14C16,0x14C18,2,data:padding_pattern,1,0,1,,0000 FFFF
0x14C1C,0x14C1C,1,data:pool_single,1,0,1,,FFFF
0x14C20,0x14C20,1,data:pool_single,1,0,1,,FFFF
0x14C24,0x14C24,1,data:literal_pool,1,0,1,,FFFF
0x14C2C,0x14C2C,1,data:pool_single,1,0,1,,0000
0x14CAE,0x14CB0,2,data:padding_pattern,1,0,1,,FFFF 0000
0x14CB8,0x14CB8,1,data:pool_single,1,0,1,,FFFF
0x14CBC,0x14CBC,1,data:pool_single,1,0,1,,FFFF
0x14CC4,0x14CC6,2,data:padding_pattern,1,0,1,,0000 FFFF
0x14CCC,0x14CCC,1,data:pool_single,1,0,1,,0000
0x14CD0,0x14CD0,1,data:pool_single,1,0,1,,FFFF
0x14DE4,0x14DE4,1,data:pool_single,1,1,1,,0000
0x14DEC,0x14DEC,1,data:pool_single,1,0,1,,FFFF
0x14DF4,0x14DF4,1,data:pool_single,1,0,1,,FFFF
0x14DFC,0x14DFC,1,data:pool_single,1,0,1,,FFFF
0x14E00,0x14E04,3,data:padding_pattern,2,1,3,,0000 FFFF FFFF
0x14E08,0x14E08,1,data:pool_single,1,0,1,,FFFF
0x14EE2,0x14EE4,2,data:padding_pattern,1,0,1,,FFFF FFFF
0x14EE8,0x14EE8,1,data:pool_single,1,0,1,,FFFF
0x14EF0,0x14EF0,1,data:literal_pool,1,0,1,,FFFF
0x14EF4,0x14EF4,1,data:literal_pool,1,0,1,,FFFF
0x14EFC,0x14EFC,1,data:pool_single,1,0,1,,FFFF
0x14F04,0x14F04,1,data:pool_single,1,0,1,,FFFF
0x14FF8,0x14FF8,1,data:pool_single,1,0,1,,FFFF
0x14FFC,0x14FFC,1,data:pool_single,1,0,1,,FFFF
0x15000,0x15000,1,data:pool_single,1,0,1,,FFFF
0x15004,0x15004,1,data:pool_single,1,0,1,,FFFF
0x15008,0x15008,1,data:pool_single,1,0,1,,FFFF
0x15014,0x15014,1,data:pool_single,1,0,1,,0000
0x15120,0x15120,1,data:pool_single,1,0,1,,FFFF
0x15124,0x15124,1,data:pool_single,1,1,1,,FFFF
0x15128,0x15128,1,data:pool_single,1,0,1,,0000
0x1512C,0x1512C,1,data:pool_single,1,0,1,,FFFF
0x15148,0x15148,1,data:pool_single,1,0,1,,FFFF
0x15150,0x15150,1,data:pool_single,1,0,1,,FFFF
0x15154,0x15154,1,data:pool_single,1,0,1,,0000
0x15158,0x15158,1,data:pool_single,1,0,1,,FFFF
0x1515C,0x1515C,1,data:pool_single,1,0,1,,FFFF
0x15160,0x15160,1,data:pool_single,1,1,1,,FFFF
0x1523C,0x1523C,1,data:pool_single,1,0,1,,FFFF
0x15240,0x15240,1,data:pool_single,1,0,1,,FFFF
0x15248,0x15248,1,data:pool_single,1,0,1,,FFFF
0x15250,0x15250,1,data:pool_single,1,0,1,,0000
0x15254,0x15254,1,data:pool_single,1,1,1,,FFFF
0x1525C,0x1525C,1,data:pool_single,1,0,1,,0000
0x15260,0x15260,1,data:pool_single,1,0,1,,0000
0x15336,0x15336,1,data:padding_single,0,0,0,,FFFF
0x15340,0x15340,1,data:pool_single,1,0,1,,FFFF
0x15344,0x15344,1,data:pool_single,1,0,1,,0000
0x15350,0x15350,1,data:pool_single,1,0,1,,0000
0x15354,0x15354,1,data:pool_single,1,0,1,,FFFF
0x15358,0x15358,1,data:pool_single,1,0,1,,FFFF
0x15406,0x15406,1,data:padding_single,0,0,0,,FFFF
0x1540C,0x1540C,1,data:pool_single,1,0,1,,FFFF
0x15418,0x15418,1,data:pool_single,1,0,1,,FFFF
0x15420,0x15420,1,data:pool_single,1,0,1,,FFFF
0x15424,0x15424,1,data:pool_single,1,0,1,,FFFF
0x15428,0x15428,1,data:pool_single,1,0,1,,FFFF
0x1542C,0x1542C,1,data:pool_single,1,0,1,,FFFF
0x15512,0x1551C,6,data:pool_unclassified,3,0,3,,FFFF 0000 FFFF 43FA 0000 0000
0x15520,0x15520,1,data:pool_single,1,0,1,,FFFF
0x15524,0x15524,1,data:pool_single,1,0,1,,FFFF
0x15528,0x15528,1,data:pool_single,1,0,1,,FFFF
0x1552C,0x1552C,1,data:pool_single,1,0,1,,FFFF
0x155E0,0x155E0,1,data:pool_single,1,0,1,,FFFF
0x155EC,0x155EC,1,data:pool_single,1,0,1,,FFFF
0x155F0,0x155F0,1,data:pool_single,1,0,1,,FFFF
0x155F4,0x155F4,1,data:pool_single,1,0,1,,0000
0x156EA,0x156EC,2,data:padding_pattern,1,0,1,,FFFF FFFF
0x157F6,0x157F6,1,data:padding_single,0,0,0,,FFFF
0x15820,0x15820,1,data:pool_single,1,0,1,,FFFF
0x15824,0x15824,1,data:pool_single,1,0,1,,FFFF
0x15828,0x15828,1,data:pool_single,1,0,1,,FFFF
0x15830,0x15834,3,data:padding_pattern,2,0,2,,0000 FFFF FFFF
0x1592E,0x1592E,1,data:padding_single,0,1,1,,FFFF
0x15934,0x15934,1,data:pool_single,1,0,1,,FFFF
0x15938,0x15938,1,data:pool_single,1,0,1,,FFFF
0x1593C,0x1593C,1,data:pool_single,1,0,1,,0000
0x15948,0x15948,1,data:pool_single,1,0,1,,FFFF
0x15950,0x15954,3,data:pool_unclassified,2,0,2,,43FA 0000 0000
0x15958,0x15958,1,data:pool_single,1,0,1,,0000
0x1596C,0x1596C,1,data:pool_single,1,0,1,,0000
0x15970,0x15970,1,data:pool_single,1,0,1,,FFFF
0x15A6A,0x15A6A,1,data:padding_single,0,0,0,,FFFF
0x15A70,0x15A70,1,data:pool_single,1,0,1,,FFFF
0x15A80,0x15A80,1,data:literal_pool,1,0,1,,FFFF
0x15A84,0x15A84,1,data:pool_single,1,0,1,,FFFF
0x15A88,0x15A8A,2,data:pool_unclassified,1,0,1,,43FA 0000
0x15A94,0x15A94,1,data:pool_single,1,0,1,,FFFF
0x15A9C,0x15A9C,1,data:pool_single,1,0,1,,0000
0x15ACE,0x15AD0,2,data:padding_pattern,1,0,1,,FFFF FFFF
0x15AD8,0x15AD8,1,data:pool_single,1,0,1,,0000
0x15B22,0x15B22,1,data:padding_single,0,0,0,,FFFF
0x15B28,0x15B28,1,data:pool_single,1,0,1,,0000
0x15C58,0x15C58,1,data:pool_single,1,0,1,,FFFF
0x15C64,0x15C64,1,data:pool_single,1,0,1,,0000
