# Uncovered words (".word" gap) in code window 0x800..0x60000 — 60E15120_N3J1E
# covered=183172 words  uncovered=12412 words  coverage=93.654%
# forced-to-.word real instructions: 294

category,words,clusters
data:jump_table,46,14
data:literal_pool,263,144
data:padding,746,81
data:padding_pattern,1330,584
data:padding_single,741,741
data:pool_single,6284,6284
data:pool_unclassified,1687,586
data:run_unclassified,632,208
data:single_unref,415,415
data:string,7,3
data:table_member,34,34
data:unknown_data,211,55
instr_forced,2,2
label_on_data,14,14

FORCED INSTRUCTION MNEMONICS (real code, zero-cost recoverable):
  mov.l        281
  ldc          5
  ldc.l        3
  stc.l        2
  synco        2
  stc          1


CLUSTERS (start,end,words,category,pcrel_refs,branch_refs,labels,function):
0x12A48,0x12A48,1,data:pool_single,1,0,1,
0x12A4C,0x12A4C,1,data:pool_single,1,0,1,
0x12B42,0x12B48,4,data:padding_pattern,2,0,2,
0x12B4C,0x12B4C,1,data:pool_single,1,0,1,
0x12B50,0x12B50,1,data:pool_single,1,0,1,
0x12B54,0x12B54,1,data:pool_single,1,0,1,
0x12B60,0x12B60,1,data:pool_single,1,0,1,
0x12B64,0x12B64,1,data:pool_single,1,0,1,
0x12B68,0x12B68,1,data:pool_single,1,0,1,
0x12B7C,0x12B7C,1,data:pool_single,1,0,1,
0x12C7C,0x12C7C,1,data:pool_single,1,0,1,
0x12C94,0x12C94,1,data:pool_single,1,0,1,
0x12C9C,0x12C9C,1,data:pool_single,1,1,1,
0x12CA0,0x12CA0,1,data:pool_single,1,0,1,
0x12CA4,0x12CA4,1,data:pool_single,1,0,1,
0x12CA8,0x12CA8,1,data:pool_single,1,0,1,
0x12CAC,0x12CAC,1,data:pool_single,1,0,1,
0x12CB0,0x12CB0,1,data:pool_single,1,0,1,
0x12CB4,0x12CB4,1,data:pool_single,1,0,1,
0x12DC2,0x12DC4,2,data:padding_pattern,1,0,1,
0x12DC8,0x12DC8,1,data:pool_single,1,0,1,
0x12DD4,0x12DD4,1,data:pool_single,1,0,1,
0x12DD8,0x12DD8,1,data:pool_single,1,0,1,
0x12DDC,0x12DDC,1,data:pool_single,1,0,1,
0x12DE4,0x12DE4,1,data:pool_single,1,0,1,
0x12DE8,0x12DE8,1,data:pool_single,1,0,1,
0x12EA4,0x12EA4,1,data:pool_single,1,0,1,
0x12EA8,0x12EA8,1,data:pool_single,1,0,1,
0x12EB0,0x12EB0,1,data:pool_single,1,0,1,
0x12EB8,0x12EB8,1,data:pool_single,1,0,1,
0x12EBC,0x12EBC,1,data:pool_single,1,0,1,
0x12EC4,0x12EC4,1,data:pool_single,1,0,1,
0x12EC8,0x12EC8,1,data:pool_single,1,0,1,
0x12ECC,0x12ECC,1,data:pool_single,1,0,1,
0x12FC8,0x12FC8,1,data:pool_single,1,0,1,
0x12FD4,0x12FD4,1,data:pool_single,1,1,1,
0x12FD8,0x12FD8,1,data:pool_single,1,0,1,
0x12FDC,0x12FDC,1,data:pool_single,1,0,1,
0x12FE0,0x12FE0,1,data:pool_single,1,0,1,
0x130B2,0x130B4,2,data:padding_pattern,1,0,1,
0x130B8,0x130B8,1,data:pool_single,1,0,1,
0x130BC,0x130BC,1,data:pool_single,1,0,1,
0x130C0,0x130C0,1,data:pool_single,1,0,1,
0x131C2,0x131C2,1,data:padding_single,0,0,0,
0x131CC,0x131CC,1,data:pool_single,1,0,1,
0x131D0,0x131D0,1,data:pool_single,1,0,1,
0x131D4,0x131D4,1,data:pool_single,1,0,1,
0x131D8,0x131D8,1,data:pool_single,1,0,1,
0x1320C,0x1320C,1,data:pool_single,1,0,1,
0x13306,0x13308,2,data:padding_pattern,1,0,1,
0x1330C,0x1330C,1,data:pool_single,1,0,1,
0x13310,0x13310,1,data:pool_single,1,0,1,
0x13314,0x13314,1,data:pool_single,1,0,1,
0x13318,0x13318,1,data:pool_single,1,0,1,
0x1331C,0x1331C,1,data:pool_single,1,0,1,
0x13320,0x13320,1,data:pool_single,1,0,1,
0x133F0,0x133F0,1,data:pool_single,1,0,1,
0x133F4,0x133F4,1,data:pool_single,1,0,1,
0x134E6,0x134E8,2,data:padding_pattern,1,0,1,
0x134EC,0x134EC,1,data:pool_single,1,0,1,
0x135A0,0x135A0,1,data:pool_single,1,0,1,
0x135AC,0x135AC,1,data:pool_single,1,0,1,
0x136AC,0x136AC,1,data:pool_single,1,0,1,
0x136B0,0x136B0,1,data:pool_single,1,0,1,
0x136B4,0x136B4,1,data:pool_single,1,0,1,
0x136D4,0x136D4,1,data:pool_single,1,0,1,
0x136E0,0x136E0,1,data:pool_single,1,0,1,
0x137DC,0x137DC,1,data:pool_single,1,0,1,
0x137E0,0x137E0,1,data:pool_single,1,0,1,
0x137E4,0x137E4,1,data:pool_single,1,0,1,
0x13804,0x13804,1,data:pool_single,1,0,1,
0x13810,0x13810,1,data:pool_single,1,0,1,
0x138EA,0x138EA,1,data:padding_single,0,0,0,
0x138FC,0x138FC,1,data:pool_single,1,0,1,
0x13900,0x13900,1,data:pool_single,1,0,1,
0x13904,0x13904,1,data:pool_single,1,1,1,
0x13918,0x13918,1,data:pool_single,1,0,1,
0x13A12,0x13A14,2,data:padding_pattern,1,0,1,
0x13A18,0x13A18,1,data:pool_single,1,0,1,
0x13A44,0x13A44,1,data:pool_single,1,0,1,
0x13A58,0x13A58,1,data:pool_single,1,0,1,
0x13B14,0x13B14,1,data:pool_single,1,0,1,
0x13B18,0x13B18,1,data:pool_single,1,0,1,
0x13B1C,0x13B1C,1,data:pool_single,1,0,1,
0x13B24,0x13B24,1,data:pool_single,1,0,1,
0x13B28,0x13B28,1,data:pool_single,1,1,1,
0x13C38,0x13C38,1,data:pool_single,1,0,1,
0x13C3C,0x13C3C,1,data:pool_single,1,0,1,
0x13C48,0x13C48,1,data:pool_single,1,1,1,
0x13C54,0x13C54,1,data:pool_single,1,0,1,
0x13C68,0x13C68,1,data:pool_single,1,0,1,
0x13D44,0x13D44,1,data:pool_single,1,0,1,
0x13D48,0x13D48,1,data:pool_single,1,0,1,
0x13D5C,0x13D5C,1,data:pool_single,1,0,1,
0x13D68,0x13D68,1,data:pool_single,1,0,1,
0x13D6C,0x13D6C,1,data:pool_single,1,0,1,
0x13E66,0x13E66,1,data:padding_single,0,0,0,
0x13E6C,0x13E6C,1,data:pool_single,1,0,1,
0x13E70,0x13E72,2,data:padding_pattern,1,0,1,
0x13E78,0x13E78,1,data:pool_single,1,0,1,
0x13E84,0x13E84,1,data:pool_single,1,1,1,
0x13E88,0x13E88,1,data:pool_single,1,0,1,
0x13E8C,0x13E8C,1,data:pool_single,1,0,1,
0x13E94,0x13E94,1,data:pool_single,1,0,1,
0x13E9C,0x13E9C,1,data:pool_single,1,0,1,
0x13FB6,0x13FB8,2,data:padding_pattern,1,0,1,
0x13FC4,0x13FC8,3,data:padding_pattern,2,0,2,
0x13FCC,0x13FCC,1,data:pool_single,1,0,1,
0x13FD0,0x13FD0,1,data:pool_single,1,1,1,
0x13FE0,0x13FE0,1,data:pool_single,1,0,1,
0x13FE4,0x13FE4,1,data:pool_single,1,0,1,
0x13FF2,0x13FF2,1,data:padding_single,0,0,0,
0x13FF6,0x13FF6,1,data:padding_single,0,0,0,
0x14074,0x14074,1,data:pool_single,1,1,1,
0x14082,0x14082,1,data:padding_single,0,1,1,
0x14086,0x14086,1,data:padding_single,0,1,1,
0x1408C,0x1408C,1,data:pool_single,1,0,1,
0x140FC,0x140FC,1,data:pool_single,1,0,1,
0x14160,0x14160,1,data:pool_single,1,0,1,
0x1423E,0x14240,2,data:pool_unclassified,1,0,1,
0x14244,0x14244,1,data:pool_single,1,0,1,
0x1424C,0x1424C,1,data:pool_single,1,1,1,
0x14250,0x14252,2,data:pool_unclassified,1,0,1,
0x14258,0x1425A,2,data:pool_unclassified,1,0,1,
0x14260,0x14264,3,data:pool_unclassified,2,1,3,
0x14268,0x14268,1,data:pool_single,1,0,1,
0x14274,0x14274,1,data:pool_single,1,0,1,
0x14278,0x14278,1,data:pool_single,1,1,1,
0x1427C,0x1427E,2,data:pool_unclassified,1,0,1,
0x14284,0x14284,1,data:pool_single,1,0,1,
0x14288,0x14288,1,data:pool_single,1,0,1,
0x1428C,0x1428E,2,data:pool_unclassified,1,0,1,
0x14298,0x142A0,5,data:pool_unclassified,3,1,4,
0x144A4,0x144A4,1,data:pool_single,1,0,1,
0x144A8,0x144AC,3,data:pool_unclassified,2,1,2,
0x144B0,0x144B0,1,data:pool_single,1,0,1,
0x144B4,0x144B4,1,data:pool_single,1,0,1,
0x144B8,0x144B8,1,data:pool_single,1,0,1,
0x144BC,0x144BC,1,data:pool_single,1,0,1,
0x144C0,0x144C0,1,data:pool_single,1,0,1,
0x144C4,0x144C4,1,data:pool_single,1,0,1,
0x144C8,0x144C8,1,data:pool_single,1,0,1,
0x144CC,0x144CC,1,data:pool_single,1,0,1,
0x144D0,0x144D0,1,data:pool_single,1,0,1,
0x144D4,0x144D4,1,data:pool_single,1,0,1,
0x144D8,0x144D8,1,data:pool_single,1,0,1,
0x144DC,0x144DC,1,data:pool_single,1,0,1,
0x144E0,0x144E0,1,data:pool_single,1,0,1,
0x144E4,0x144E4,1,data:pool_single,1,0,1,
0x144E8,0x144E8,1,data:pool_single,1,0,1,
0x144EC,0x144EC,1,data:pool_single,1,0,1,
0x144F0,0x144F0,1,data:pool_single,1,0,1,
0x14560,0x14560,1,data:pool_single,1,0,1,
0x14564,0x14564,1,data:pool_single,1,0,1,
0x14568,0x14568,1,data:pool_single,1,0,1,
0x1456C,0x1456C,1,data:pool_single,1,0,1,
0x14570,0x14570,1,data:pool_single,1,0,1,
0x14574,0x14574,1,data:pool_single,1,0,1,
0x14578,0x14578,1,data:literal_pool,1,0,1,
0x1457C,0x1457C,1,data:literal_pool,1,0,1,
0x14580,0x14580,1,data:literal_pool,1,0,1,
0x14584,0x14584,1,data:pool_single,1,0,1,
0x14588,0x14588,1,data:pool_single,1,0,1,
0x1458C,0x1458C,1,data:pool_single,1,0,1,
0x14590,0x1459E,8,data:pool_unclassified,4,2,6,
0x145AC,0x145B8,7,data:pool_unclassified,4,0,4,
0x145BC,0x145BC,1,data:pool_single,1,0,1,
0x145C0,0x145C0,1,data:pool_single,1,0,1,
0x145C4,0x145C4,1,data:pool_single,1,0,1,
0x146DA,0x146DC,2,data:padding_pattern,1,0,1,
0x146E0,0x146E4,3,data:pool_unclassified,2,1,3,
0x146E8,0x146E8,1,data:pool_single,1,0,1,
0x146EC,0x146EC,1,data:pool_single,1,0,1,
0x146F0,0x146F0,1,data:pool_single,1,0,1,
0x146F4,0x146F4,1,data:pool_single,1,0,1,
0x14714,0x14714,1,data:pool_single,1,0,1,
0x14718,0x14718,1,data:pool_single,1,0,1,
0x1471C,0x1471C,1,data:pool_single,1,0,1,
0x14720,0x14720,1,data:pool_single,1,0,1,
0x14724,0x14724,1,data:pool_single,1,0,1,
0x14730,0x14730,1,data:pool_single,1,0,1,
0x14734,0x14738,3,data:pool_unclassified,2,0,2,
0x1473C,0x1473C,1,data:pool_single,1,0,1,
0x14740,0x14740,1,data:pool_single,1,0,1,
0x14748,0x14748,1,data:pool_single,1,0,1,
0x1474C,0x1474C,1,data:pool_single,1,0,1,
0x14750,0x14752,2,data:pool_unclassified,1,0,1,
0x1488A,0x1488C,2,data:padding_pattern,1,0,1,
0x14890,0x14890,1,data:jump_table,1,0,1,
0x1489C,0x1489C,1,data:pool_single,1,0,1,
0x148C0,0x148C0,1,data:pool_single,1,0,1,
0x14926,0x14928,2,data:padding_pattern,1,0,1,
0x1493C,0x1493E,2,data:pool_unclassified,1,0,1,
0x14A1E,0x14A20,2,data:jump_table,1,0,1,
0x14A24,0x14A24,1,data:pool_single,1,0,1,
0x14A28,0x14A28,1,data:pool_single,1,0,1,
0x14A2C,0x14A2C,1,data:pool_single,1,0,1,
0x14A34,0x14A34,1,data:pool_single,1,0,1,
0x14AB6,0x14AB8,2,data:padding_pattern,1,0,1,
0x14AC0,0x14AC0,1,data:pool_single,1,0,1,
0x14AC4,0x14AC4,1,data:pool_single,1,0,1,
0x14ACC,0x14ACE,2,data:padding_pattern,1,0,1,
0x14AD4,0x14AD4,1,data:pool_single,1,1,1,
0x14AD8,0x14AD8,1,data:pool_single,1,0,1,
0x14BEC,0x14BEC,1,data:pool_single,1,0,1,
0x14BF4,0x14BF4,1,data:pool_single,1,0,1,
0x14BFC,0x14BFC,1,data:pool_single,1,0,1,
0x14C04,0x14C04,1,data:pool_single,1,0,1,
0x14C08,0x14C0C,3,data:padding_pattern,2,0,2,
0x14C10,0x14C10,1,data:literal_pool,1,1,1,
0x14CEA,0x14CEC,2,data:padding_pattern,1,0,1,
0x14CF0,0x14CF0,1,data:pool_single,1,0,1,
0x14CF8,0x14CF8,1,data:pool_single,1,0,1,
0x14CFC,0x14CFC,1,data:pool_single,1,0,1,
0x14D04,0x14D04,1,data:pool_single,1,0,1,
0x14D0C,0x14D0C,1,data:pool_single,1,0,1,
0x14E00,0x14E00,1,data:pool_single,1,0,1,
0x14E04,0x14E04,1,data:pool_single,1,0,1,
0x14E08,0x14E08,1,data:pool_single,1,0,1,
0x14E0C,0x14E0C,1,data:pool_single,1,0,1,
0x14E10,0x14E10,1,data:pool_single,1,0,1,
0x14E1C,0x14E1C,1,data:pool_single,1,0,1,
0x14F28,0x14F28,1,data:pool_single,1,0,1,
0x14F2C,0x14F2C,1,data:pool_single,1,0,1,
0x14F30,0x14F30,1,data:pool_single,1,0,1,
0x14F34,0x14F34,1,data:pool_single,1,0,1,
0x14F50,0x14F50,1,data:pool_single,1,0,1,
0x14F58,0x14F58,1,data:pool_single,1,0,1,
0x14F5C,0x14F5C,1,data:pool_single,1,0,1,
0x14F60,0x14F60,1,data:pool_single,1,0,1,
0x14F64,0x14F64,1,data:pool_single,1,1,1,
0x14F68,0x14F68,1,data:pool_single,1,0,1,
0x15044,0x15044,1,data:pool_single,1,0,1,
0x15048,0x15048,1,data:pool_single,1,0,1,
0x15050,0x15050,1,data:pool_single,1,0,1,
0x15058,0x15058,1,data:pool_single,1,0,1,
0x1505C,0x1505C,1,data:pool_single,1,1,1,
0x15064,0x15064,1,data:pool_single,1,0,1,
0x15068,0x15068,1,data:pool_single,1,1,1,
0x1514C,0x1514C,1,data:pool_single,1,0,1,
0x15150,0x15150,1,data:pool_single,1,0,1,
0x1515C,0x1515C,1,data:pool_single,1,0,1,
0x15160,0x15160,1,data:pool_single,1,0,1,
0x15232,0x15232,1,data:padding_single,0,0,0,
0x15238,0x15238,1,data:pool_single,1,0,1,
0x15244,0x15244,1,data:pool_single,1,0,1,
0x1524C,0x1524C,1,data:pool_single,1,0,1,
0x15250,0x15250,1,data:pool_single,1,0,1,
0x1525C,0x1525C,1,data:pool_single,1,0,1,
0x15260,0x15260,1,data:pool_single,1,0,1,
0x15264,0x15264,1,data:pool_single,1,0,1,
0x15268,0x15268,1,data:pool_single,1,0,1,
0x1534E,0x15358,6,data:pool_unclassified,3,0,3,
0x1535C,0x1535C,1,data:pool_single,1,0,1,
0x15360,0x15360,1,data:pool_single,1,0,1,
0x15364,0x15364,1,data:pool_single,1,0,1,
0x1536C,0x1536C,1,data:pool_single,1,0,1,
0x1543C,0x1543C,1,data:pool_single,1,0,1,
0x15440,0x15440,1,data:pool_single,1,0,1,
0x1544C,0x1544C,1,data:pool_single,1,0,1,
0x15450,0x15450,1,data:pool_single,1,0,1,
0x15454,0x15454,1,data:pool_single,1,0,1,
0x15558,0x15558,1,data:pool_single,1,0,1,
0x1558C,0x1558C,1,data:pool_single,1,0,1,
0x15674,0x15674,1,data:pool_single,1,0,1,
0x15774,0x15774,1,data:pool_single,1,0,1,
0x15778,0x15778,1,data:pool_single,1,0,1,
0x1577C,0x1577C,1,data:pool_single,1,0,1,
0x15780,0x15780,1,data:pool_single,1,0,1,
0x15788,0x15788,1,data:pool_single,1,0,1,
0x1578C,0x1578C,1,data:pool_single,1,0,1,
0x15794,0x15798,3,data:padding_pattern,2,1,2,
0x1579C,0x1579C,1,data:pool_single,1,0,1,
0x157B0,0x157B0,1,data:pool_single,1,0,1,
0x158C0,0x158C0,1,data:pool_single,1,1,1,
0x158C4,0x158C4,1,data:pool_single,1,0,1,
0x158C8,0x158C8,1,data:pool_single,1,0,1,
0x158D0,0x158D0,1,data:pool_single,1,0,1,
0x158D8,0x158D8,1,data:pool_single,1,0,1,
0x158E0,0x158E4,3,data:pool_unclassified,2,0,2,
0x158F8,0x158F8,1,data:pool_single,1,0,1,
0x158FC,0x158FC,1,data:pool_single,1,0,1,
0x15908,0x15908,1,data:pool_single,1,0,1,
0x15A0E,0x15A0E,1,data:padding_single,0,0,0,
0x15A14,0x15A14,1,data:pool_single,1,0,1,
0x15A18,0x15A18,1,data:pool_single,1,0,1,
0x15A1C,0x15A1E,2,data:pool_unclassified,1,0,1,
0x15A28,0x15A28,1,data:pool_single,1,0,1,
0x15A30,0x15A30,1,data:pool_single,1,0,1,
0x15A34,0x15A34,1,data:pool_single,1,0,1,
0x15A3C,0x15A3C,1,data:pool_single,1,0,1,
0x15A86,0x15A86,1,data:padding_single,0,0,0,
0x15A8C,0x15A8C,1,data:pool_single,1,0,1,
0x15BBC,0x15BBC,1,data:pool_single,1,0,1,
0x15BC8,0x15BC8,1,data:literal_pool,1,0,1,
0x15BCC,0x15BCC,1,data:literal_pool,1,0,1,
0x15CB0,0x15CB0,1,data:pool_single,1,0,1,
0x15CB4,0x15CB4,1,data:pool_single,1,0,1,
0x15CB8,0x15CB8,1,data:pool_single,1,0,1,
0x15CBC,0x15CBC,1,data:pool_single,1,0,1,
0x15CC0,0x15CC0,1,data:pool_single,1,0,1,
0x15CC8,0x15CC8,1,data:pool_single,1,0,1,
0x15CD4,0x15CD4,1,data:pool_single,1,0,1,
0x15CDC,0x15CDC,1,data:pool_single,1,0,1,
0x15CE0,0x15CE0,1,data:pool_single,1,0,1,
0x15CE4,0x15CE4,1,data:pool_single,1,0,1,
0x15CE8,0x15CE8,1,data:pool_single,1,0,1,
0x15DB2,0x15DB6,3,data:pool_unclassified,1,0,1,
0x15DBC,0x15DBC,1,data:pool_single,1,0,1,
0x15DC0,0x15DC0,1,data:pool_single,1,0,1,
0x15DC4,0x15DC4,1,data:pool_single,1,1,1,
0x15DD0,0x15DD0,1,data:pool_single,1,0,1,
0x15DE0,0x15DE0,1,data:pool_single,1,0,1,
0x15F12,0x15F14,2,data:padding_pattern,1,0,1,
0x15F1C,0x15F1C,1,data:pool_single,1,0,1,
0x15F24,0x15F24,1,data:pool_single,1,0,1,
0x15F28,0x15F28,1,data:pool_single,1,0,1,
0x15F2C,0x15F2C,1,data:pool_single,1,0,1,
0x15F30,0x15F32,2,data:pool_unclassified,1,0,1,
0x15F38,0x15F38,1,data:pool_single,1,0,1,
0x15F50,0x15F50,1,data:pool_single,1,1,1,
0x15F54,0x15F54,1,data:pool_single,1,0,1,
0x15F58,0x15F58,1,data:pool_single,1,0,1,
0x15F72,0x15F72,1,data:padding_single,0,0,0,
0x1611E,0x16120,2,data:padding_pattern,1,0,1,
0x16128,0x16128,1,data:pool_single,1,0,1,
0x1612C,0x1612C,1,data:pool_single,1,0,1,
0x16134,0x16134,1,data:pool_single,1,0,1,
0x16150,0x16150,1,data:pool_single,1,0,1,
0x1626A,0x1626C,2,data:padding_pattern,1,0,1,
0x16270,0x16270,1,data:pool_single,1,0,1,
0x16288,0x16288,1,data:pool_single,1,0,1,
0x16376,0x16376,1,data:padding_single,0,0,0,
0x1637C,0x1637C,1,data:pool_single,1,0,1,
0x16408,0x16408,1,data:literal_pool,1,0,1,
0x1640C,0x1640C,1,data:pool_single,1,0,1,
0x16410,0x16410,1,data:pool_single,1,0,1,
0x16418,0x1641A,2,data:pool_unclassified,1,0,1,
0x16424,0x16424,1,data:pool_single,1,0,1,
0x164FC,0x164FC,1,data:pool_single,1,0,1,
0x16500,0x16500,1,data:pool_single,1,0,1,
0x16504,0x16504,1,data:pool_single,1,0,1,
0x16508,0x16508,1,data:pool_single,1,0,1,
0x1650C,0x1650C,1,data:pool_single,1,0,1,
0x16514,0x16514,1,data:pool_single,1,0,1,
0x1651C,0x1651C,1,data:pool_single,1,0,1,
0x16530,0x16530,1,data:pool_single,1,0,1,
0x165F8,0x165F8,1,data:pool_single,1,0,1,
0x16610,0x16610,1,data:pool_single,1,0,1,
0x16614,0x16614,1,data:pool_single,1,0,1,
0x166EC,0x166EC,1,data:pool_single,1,0,1,
0x16704,0x16704,1,data:pool_single,1,0,1,
0x1670C,0x1670C,1,data:pool_single,1,0,1,
0x16710,0x16710,1,data:pool_single,1,0,1,
0x16714,0x16714,1,data:pool_single,1,0,1,
0x16718,0x16718,1,data:pool_single,1,0,1,
0x1673C,0x1673C,1,data:pool_single,1,0,1,
0x16794,0x16794,1,data:pool_single,1,0,1,
0x1679C,0x1679C,1,data:pool_single,1,0,1,
0x167A4,0x167A4,1,data:pool_single,1,0,1,
0x1687A,0x1687C,2,data:pool_unclassified,1,0,1,
0x16880,0x16880,1,data:pool_single,1,0,1,
0x16884,0x16884,1,data:pool_single,1,0,1,
0x16888,0x16888,1,data:pool_single,1,0,1,
0x1688C,0x16890,3,data:pool_unclassified,2,1,3,
0x16894,0x16894,1,data:pool_single,1,0,1,
0x16898,0x16898,1,data:pool_single,1,0,1,
0x1689C,0x168A0,3,data:pool_unclassified,2,0,2,
0x168A4,0x168AC,5,data:pool_unclassified,3,0,3,
0x168B0,0x168B0,1,data:pool_single,1,0,1,
0x168B4,0x168B8,3,data:pool_unclassified,2,0,2,
0x168BC,0x168BC,1,data:pool_single,1,0,1,
0x168C0,0x168C0,1,data:pool_single,1,0,1,
0x168C4,0x168C4,1,data:pool_single,1,0,1,
0x168C8,0x168C8,1,data:pool_single,1,0,1,
0x168CC,0x168CC,1,data:pool_single,1,0,1,
0x168D0,0x168D0,1,data:pool_single,1,0,1,
0x168D4,0x168D4,1,data:pool_single,1,0,1,
0x168D8,0x168D8,1,data:pool_single,1,0,1,
0x168E6,0x168E6,1,data:single_unref,0,0,0,
0x168EA,0x168EC,2,data:pool_unclassified,1,0,1,
0x168F4,0x168F4,1,data:pool_single,1,0,1,
0x168F8,0x168F8,1,data:pool_single,1,0,1,
0x168FC,0x168FC,1,data:pool_single,1,0,1,
0x169B2,0x169B4,2,data:padding_pattern,1,1,2,
0x169B8,0x169B8,1,data:pool_single,1,0,1,
0x16AFC,0x16AFC,1,data:pool_single,1,0,1,
0x16B00,0x16B00,1,data:pool_single,1,1,1,
0x16B10,0x16B10,1,data:pool_single,1,0,1,
0x16B14,0x16B18,3,data:pool_unclassified,2,0,2,
0x16B1C,0x16B1C,1,data:pool_single,1,0,1,
0x16C1E,0x16C20,2,data:pool_unclassified,1,0,1,
0x16CC0,0x16CC0,1,data:pool_single,1,0,1,
0x16DA0,0x16DA0,1,data:pool_single,1,0,1,
0x16DA8,0x16DA8,1,data:pool_single,1,0,1,
0x16DB0,0x16DB0,1,data:pool_single,1,0,1,
0x16DB8,0x16DB8,1,data:pool_single,1,0,1,
0x16DC0,0x16DC0,1,data:pool_single,1,1,1,
0x16DC8,0x16DC8,1,data:pool_single,1,0,1,
0x16DCC,0x16DCC,1,data:pool_single,1,0,1,
0x16DD2,0x16DD2,1,data:padding_single,0,0,0,
0x16DD6,0x16DD6,1,data:padding_single,0,0,0,
0x16DDA,0x16DDC,2,data:padding_pattern,1,1,1,
0x16DE6,0x16DE8,2,data:padding_pattern,1,0,1,
0x16EE8,0x16EE8,1,data:pool_single,1,0,1,
0x16EF0,0x16EF0,1,data:pool_single,1,0,1,
0x16EF4,0x16EF4,1,data:pool_single,1,0,1,
0x16EFC,0x16EFC,1,data:pool_single,1,0,1,
0x16F00,0x16F00,1,data:pool_single,1,0,1,
0x16F2A,0x16F2A,1,data:padding_single,0,0,0,
0x16FEA,0x16FEC,2,data:pool_unclassified,1,0,1,
0x16FF0,0x16FF0,1,data:pool_single,1,0,1,
0x16FF4,0x16FF4,1,data:padding,1,0,1,
0x16FF8,0x16FF8,1,data:pool_single,1,0,1,
0x16FFC,0x16FFC,1,data:pool_single,1,0,1,
0x17000,0x17000,1,data:pool_single,1,0,1,
0x17004,0x17004,1,data:pool_single,1,0,1,
0x17008,0x17008,1,data:literal_pool,1,0,1,
0x1700C,0x1700C,1,data:pool_single,1,0,1,
0x17010,0x17010,1,data:pool_single,1,0,1,
0x17014,0x17014,1,data:pool_single,1,0,1,
0x17018,0x17018,1,data:pool_single,1,0,1,
0x1701C,0x1701C,1,data:pool_single,1,0,1,
0x17020,0x17020,1,data:pool_single,1,0,1,
0x17024,0x17024,1,data:pool_single,1,0,1,
0x17028,0x17028,1,data:pool_single,1,0,1,
0x170BE,0x170C0,2,data:padding_pattern,1,0,1,
0x171C6,0x171C6,1,data:padding_single,0,0,0,
0x171CC,0x171CC,1,data:pool_single,1,0,1,
0x171DC,0x171DC,1,data:pool_single,1,0,1,
0x171E0,0x171E0,1,data:pool_single,1,0,1,
0x1728E,0x17290,2,data:padding_pattern,1,0,1,
0x17294,0x17294,1,data:pool_single,1,0,1,
0x172A0,0x172A0,1,data:pool_single,1,0,1,
0x172A4,0x172A4,1,data:pool_single,1,0,1,
0x173A8,0x173A8,1,data:pool_single,1,0,1,
0x173B0,0x173B0,1,data:pool_single,1,0,1,
0x173B4,0x173B4,1,data:pool_single,1,0,1,
0x173B8,0x173B8,1,data:pool_single,1,0,1,
0x173C4,0x173C4,1,data:pool_single,1,0,1,
0x17494,0x17494,1,data:pool_single,1,0,1,
0x17498,0x17498,1,data:pool_single,1,0,1,
0x174A4,0x174A4,1,data:padding,1,0,1,
0x174AC,0x174AC,1,data:pool_single,1,0,1,
0x174B0,0x174B0,1,data:pool_single,1,0,1,
0x175DC,0x175E0,3,data:pool_unclassified,2,0,2,
0x175E4,0x175E4,1,data:pool_single,1,0,1,
0x175E8,0x175E8,1,data:pool_single,1,0,1,
0x175EC,0x175EC,1,data:pool_single,1,0,1,
0x175F0,0x175F0,1,data:pool_single,1,0,1,
0x176F2,0x176F2,1,data:pool_single,1,0,1,
0x176F6,0x176F8,2,data:padding_pattern,1,1,1,
0x176FC,0x176FC,1,data:pool_single,1,0,1,
0x17700,0x17700,1,data:pool_single,1,0,1,
0x17704,0x17706,2,data:pool_unclassified,1,0,1,
0x17838,0x1783C,3,data:pool_unclassified,2,0,2,
0x17840,0x17840,1,data:pool_single,1,0,1,
0x17844,0x17844,1,data:pool_single,1,0,1,
0x17848,0x17848,1,data:pool_single,1,0,1,
0x1785C,0x1785C,1,data:padding,1,0,1,
0x17860,0x17860,1,data:pool_single,1,0,1,
0x17978,0x17978,1,data:pool_single,1,0,1,
0x1797C,0x1797C,1,data:pool_single,1,0,1,
0x17980,0x17980,1,data:pool_single,1,0,1,
0x17984,0x17984,1,data:pool_single,1,0,1,
0x17988,0x17988,1,data:pool_single,1,0,1,
0x1798C,0x1798C,1,data:pool_single,1,0,1,
0x17B26,0x17B28,2,data:padding_pattern,1,0,1,
0x17B2C,0x17B2C,1,data:pool_single,1,0,1,
0x17B30,0x17B30,1,data:pool_single,1,0,1,
0x17BD8,0x17BD8,1,data:pool_single,1,0,1,
0x17BE0,0x17BE0,1,data:pool_single,1,0,1,
0x17BE4,0x17BE4,1,data:pool_single,1,0,1,
0x17BE8,0x17BE8,1,data:pool_single,1,0,1,
0x17CEA,0x17CEA,1,data:padding_single,0,0,0,
0x17CF0,0x17CF0,1,data:pool_single,1,0,1,
0x17CF8,0x17CF8,1,data:pool_single,1,0,1,
0x17CFC,0x17CFC,1,data:pool_single,1,0,1,
0x17D00,0x17D00,1,data:pool_single,1,0,1,
0x17D08,0x17D08,1,data:pool_single,1,0,1,
0x17E3A,0x17E3A,1,data:pool_single,1,0,1,
