start,end,words,category,pcrel_refs,branch_refs,labels,function,sample_values
0x9868,0x9868,1,data:pool_single,1,0,1,,0000
0x986C,0x986C,1,data:pool_single,1,0,1,,0000
0x9870,0x9870,1,data:pool_single,1,0,1,,FFFF
0x9874,0x9874,1,data:pool_single,1,0,1,,FFFF
0x998E,0x9990,2,data:literal_pool,1,0,1,,FFFF 0000
0x9994,0x9994,1,data:pool_single,1,0,1,,0000
0x9998,0x9998,1,data:pool_single,1,0,1,,0000
0x999C,0x999C,1,data:pool_single,1,0,1,,0000
0x99A0,0x99A0,1,data:pool_single,1,0,1,,0000
0x99A4,0x99A4,1,data:pool_single,1,0,1,,0000
0x99A8,0x99A8,1,data:pool_single,1,0,1,,0000
0x99AC,0x99AC,1,data:pool_single,1,0,1,,0000
0x99B0,0x99B0,1,data:pool_single,1,0,1,,0000
0x99B4,0x99B4,1,data:pool_single,1,0,1,,0000
0x99BC,0x99BC,1,data:pool_single,1,0,1,,0000
0x9ACC,0x9ACC,1,data:pool_single,1,0,1,,0090
0x9AD0,0x9AD0,1,data:pool_single,1,0,1,,0000
0x9AD4,0x9AD4,1,data:pool_single,1,0,1,,0000
0x9AD8,0x9AD8,1,data:pool_single,1,0,1,,0000
0x9ADC,0x9ADC,1,data:pool_single,1,0,1,,0000
0x9AE0,0x9AE0,1,data:pool_single,1,0,1,,0000
0x9C18,0x9C18,1,data:pool_single,1,0,1,,0090
0x9C20,0x9C20,1,data:pool_single,1,0,1,,0000
0x9C24,0x9C24,1,data:pool_single,1,0,1,,0000
0x9C28,0x9C28,1,data:pool_single,1,0,1,,0000
0x9C2C,0x9C2C,1,data:pool_single,1,0,1,,0000
0x9C30,0x9C30,1,data:pool_single,1,0,1,,0000
0x9C34,0x9C34,1,data:pool_single,1,0,1,,0000
0x9C38,0x9C38,1,data:pool_single,1,0,1,,0000
0x9D80,0x9D80,1,data:pool_single,1,0,1,,0090
0x9D88,0x9D88,1,data:pool_single,1,0,1,,0000
0x9D8C,0x9D8C,1,data:pool_single,1,0,1,,0000
0x9D90,0x9D90,1,data:pool_single,1,0,1,,0000
0x9D94,0x9D94,1,data:pool_single,1,0,1,,0000
0x9D98,0x9D98,1,data:pool_single,1,0,1,,0000
0x9D9C,0x9D9C,1,data:pool_single,1,0,1,,0000
0x9DA0,0x9DA0,1,data:pool_single,1,0,1,,0000
0x9DFA,0x9DFC,2,data:literal_pool,1,0,1,,FFFF 0000
0x9E00,0x9E00,1,data:pool_single,1,0,1,,0000
0x9E04,0x9E04,1,data:pool_single,1,0,1,,0000
0x9E08,0x9E08,1,data:pool_single,1,0,1,,0000
0x9E0C,0x9E0C,1,data:pool_single,1,0,1,,0000
0x9E10,0x9E10,1,data:pool_single,1,0,1,,0000
0x9F30,0x9F30,1,data:pool_single,1,0,1,,00E0
0x9F34,0x9F34,1,data:pool_single,1,0,1,,0000
0x9F38,0x9F38,1,data:pool_single,1,0,1,,0000
0xA01E,0xA020,2,data:literal_pool,2,0,2,,00E0 0000
0xA024,0xA024,1,data:pool_single,1,0,1,,0000
0xA030,0xA030,1,data:pool_single,1,0,1,,FFFF
0xA034,0xA034,1,data:pool_single,1,0,1,,0000
0xA0E8,0xA0E8,1,data:pool_single,1,0,1,,00E0
0xA0EC,0xA0EC,1,data:pool_single,1,0,1,,FF0F
0xA0F0,0xA0F0,1,data:pool_single,1,0,1,,0000
0xA0F4,0xA0F4,1,data:pool_single,1,0,1,,0000
0xA0F8,0xA0F8,1,data:pool_single,1,0,1,,0000
0xA0FC,0xA100,3,data:literal_pool,2,0,2,,0000 4BBC 0000
0xA104,0xA108,3,data:literal_pool,2,0,2,,0000 4CF8 0000
0xA10C,0xA10C,1,data:pool_single,1,0,1,,0000
0xA110,0xA110,1,data:pool_single,1,0,1,,0000
0xA114,0xA114,1,data:pool_single,1,0,1,,FFFF
0xA3B6,0xA3B8,2,data:literal_pool,1,0,1,,FFFF 0000
0xA3BC,0xA3BC,1,data:pool_single,1,0,1,,0000
0xA3C0,0xA3C0,1,data:pool_single,1,0,1,,0000
0xA3C4,0xA3C4,1,data:pool_single,1,0,1,,0000
0xA3C8,0xA3C8,1,data:pool_single,1,0,1,,0000
0xA3CC,0xA3CC,1,data:pool_single,1,0,1,,0000
0xA46C,0xA46C,1,data:pool_single,1,0,1,,0000
0xA470,0xA470,1,data:pool_single,1,0,1,,FFFF
0xA474,0xA474,1,data:pool_single,1,0,1,,FFFF
0xA55E,0xA55E,1,data:pool_single,1,0,1,,00E0
0xA562,0xA568,4,data:literal_pool,4,0,4,,00C8 00D2 00C9 FFFF
0xA56C,0xA56C,1,data:pool_single,1,0,1,,FFFF
0xA570,0xA570,1,data:pool_single,1,0,1,,0000
0xA574,0xA574,1,data:pool_single,1,0,1,,FFFF
0xA578,0xA578,1,data:pool_single,1,0,1,,0000
0xA692,0xA692,1,data:pool_single,1,0,1,,00E0
0xA696,0xA696,1,data:pool_single,1,0,1,,00CA
0xA69C,0xA69C,1,data:pool_single,1,0,1,,0000
0xA6A0,0xA6A0,1,data:pool_single,1,0,1,,FFFF
0xA6A4,0xA6A4,1,data:pool_single,1,0,1,,0000
0xA6A8,0xA6A8,1,data:pool_single,1,0,1,,0000
0xA6AC,0xA6AC,1,data:pool_single,1,0,1,,FFFF
0xA6B0,0xA6B0,1,data:pool_single,1,0,1,,0000
0xA6B4,0xA6B4,1,data:pool_single,1,0,1,,FFFF
0xA6B8,0xA6B8,1,data:pool_single,1,0,1,,FFFF
0xA6BC,0xA6BC,1,data:pool_single,1,0,1,,FFFF
0xA75A,0xA75C,2,data:literal_pool,2,0,2,,00C0 09C3
0xA762,0xA764,2,data:literal_pool,1,0,1,,FFFF 0000
0xA768,0xA768,1,data:pool_single,1,0,1,,FFFF
0xA76C,0xA76C,1,data:pool_single,1,0,1,,FFFF
0xA770,0xA770,1,data:pool_single,1,0,1,,0000
0xA89C,0xA89C,1,data:pool_single,1,0,1,,00E0
0xA8A0,0xA8A0,1,data:pool_single,1,0,1,,FFFF
0xA8A4,0xA8A4,1,data:pool_single,1,0,1,,FFFF
0xA8A8,0xA8A8,1,data:pool_single,1,0,1,,FFFF
0xA8AC,0xA8AC,1,data:pool_single,1,0,1,,FFFF
0xA8B0,0xA8B0,1,data:pool_single,1,0,1,,FFFF
0xA8B4,0xA8B4,1,data:pool_single,1,0,1,,FFFF
0xA8B8,0xA8BC,3,data:literal_pool,2,0,2,,0001 0001 0000
0xA8C0,0xA8C0,1,data:pool_single,1,0,1,,0000
0xA8C8,0xA8C8,1,data:pool_single,1,0,1,,0000
0xA8CC,0xA8CC,1,data:pool_single,1,0,1,,0000
0xA9CC,0xA9CC,1,data:pool_single,1,0,1,,00E0
0xA9D0,0xA9D0,1,data:pool_single,1,0,1,,FFFF
0xA9D4,0xA9D8,3,data:literal_pool,2,0,2,,0001 0001 0000
0xA9DC,0xA9DC,1,data:pool_single,1,0,1,,0000
0xA9E4,0xA9E4,1,data:pool_single,1,0,1,,FFFF
0xA9E8,0xA9E8,1,data:pool_single,1,0,1,,FFFF
0xA9EC,0xA9EC,1,data:pool_single,1,0,1,,0000
0xA9F0,0xA9F0,1,data:pool_single,1,0,1,,0000
0xAA5A,0xAA5A,1,data:pool_single,1,0,1,,00E0
0xAA62,0xAA64,2,data:literal_pool,1,0,1,,FFFF 0000
0xAA68,0xAA68,1,data:pool_single,1,0,1,,0000
0xAA6C,0xAA6C,1,data:pool_single,1,0,1,,0000
0xAA70,0xAA70,1,data:pool_single,1,0,1,,0000
0xAAA0,0xAAA4,3,data:literal_pool,2,0,2,,00E0 FFFF 0000
0xAAA8,0xAAA8,1,data:pool_single,1,0,1,,0000
0xAB9C,0xAB9C,1,data:pool_single,1,0,1,,00E0
0xABA0,0xABA8,5,data:literal_pool,3,0,3,,0100 FFFF 0000 FFFF FFFF
0xABAC,0xABAC,1,data:pool_single,1,0,1,,FFFF
0xABB0,0xABB0,1,data:pool_single,1,0,1,,FFFF
0xABB4,0xABB4,1,data:pool_single,1,0,1,,FFFF
0xABB8,0xABB8,1,data:pool_single,1,0,1,,0000
0xABBC,0xABC0,3,data:literal_pool,2,0,2,,0000 4BBC 0000
0xABC4,0xABC4,1,data:pool_single,1,0,1,,FFFF
0xABCC,0xABCC,1,data:literal_pool,1,0,1,,FFFF
0xABD0,0xABD0,1,data:pool_single,1,0,1,,FFFF
0xABD4,0xABD4,1,data:pool_single,1,0,1,,FFFF
0xACDC,0xACDC,1,data:pool_single,1,0,1,,FFFF
0xACE0,0xACE0,1,data:pool_single,1,0,1,,FFFF
0xACE4,0xACE4,1,data:pool_single,1,0,1,,FFFF
0xACF0,0xACF0,1,data:literal_pool,1,0,1,,FFFF
0xACF4,0xACF4,1,data:pool_single,1,0,1,,FFFF
0xAD34,0xAD34,1,data:pool_single,1,0,1,,FFFF
0xAD38,0xAD38,1,data:pool_single,1,0,1,,0000
0xAE52,0xAE52,1,data:pool_single,1,0,1,,00E0
0xAE62,0xAE64,2,data:padding,1,0,1,,FFFF FFFF
0xAE6C,0xAE6C,1,data:pool_single,1,0,1,,FFFF
0xAE70,0xAE70,1,data:pool_single,1,0,1,,FFFF
0xAE74,0xAE74,1,data:pool_single,1,0,1,,FFFF
0xAE78,0xAE78,1,data:pool_single,1,0,1,,FFFF
0xAE7E,0xAE80,2,data:literal_pool,1,0,1,,0000 FFFF
0xAE84,0xAE84,1,data:pool_single,1,0,1,,FFFF
0xAE88,0xAE88,1,data:pool_single,1,0,1,,FFFF
0xAE8C,0xAE8C,1,data:pool_single,1,0,1,,FFFF
0xAE90,0xAE90,1,data:pool_single,1,0,1,,FFFF
0xAE94,0xAE94,1,data:pool_single,1,0,1,,FFFF
0xAE98,0xAE98,1,data:pool_single,1,0,1,,FFFF
0xAE9C,0xAE9C,1,data:pool_single,1,0,1,,0000
0xAEA0,0xAEA0,1,data:pool_single,1,0,1,,FFFF
0xAEA4,0xAEA4,1,data:pool_single,1,0,1,,FFFF
0xAEAC,0xAEAC,1,data:pool_single,1,0,1,,FFFF
0xAEB0,0xAEB0,1,data:pool_single,1,0,1,,FFFF
0xAEB8,0xAEB8,1,data:pool_single,1,0,1,,0000
0xAEBC,0xAEC4,5,data:literal_pool,3,0,3,,0000 FFBF 0000 FF7F 0000
0xAEC8,0xAEC8,1,data:pool_single,1,0,1,,0000
0xAEFE,0xAEFE,1,data:pool_single,1,0,1,,0090
0xAF02,0xAF04,2,data:literal_pool,1,0,1,,FFFF 0000
0xAF08,0xAF08,1,data:pool_single,1,0,1,,FFFF
0xAF0C,0xAF0C,1,data:pool_single,1,0,1,,0000
0xB04C,0xB04C,1,data:pool_single,1,0,1,,FFFF
0xB050,0xB050,1,data:pool_single,1,0,1,,FFFF
0xB058,0xB058,1,data:pool_single,1,0,1,,FFFF
0xB05C,0xB05C,1,data:pool_single,1,0,1,,FFFF
0xB060,0xB060,1,data:pool_single,1,0,1,,FFFF
0xB064,0xB064,1,data:pool_single,1,0,1,,FFFF
0xB076,0xB076,1,data:padding_single,0,0,0,,0000
0xB07C,0xB07C,1,data:pool_single,1,1,1,,FFFF
0xB080,0xB080,1,data:pool_single,1,0,1,,FFFF
0xB088,0xB088,1,data:pool_single,1,0,1,,FFFF
0xB094,0xB094,1,data:pool_single,1,0,1,,0000
0xB0A0,0xB0A0,1,data:pool_single,1,0,1,,FFFF
0xB0A8,0xB0A8,1,data:pool_single,1,0,1,,0000
0xB0AC,0xB0AC,1,data:pool_single,1,0,1,,FFFF
0xB0B4,0xB0B4,1,data:pool_single,1,0,1,,0000
0xB1CA,0xB1CC,2,data:literal_pool,2,0,2,,0090 FFFF
0xB1D0,0xB1D0,1,data:pool_single,1,0,1,,FFFF
0xB1D4,0xB1D4,1,data:pool_single,1,0,1,,FFFF
0xB1D8,0xB1D8,1,data:pool_single,1,0,1,,0000
0xB1DC,0xB1DC,1,data:pool_single,1,0,1,,FFFF
0xB1E0,0xB1E0,1,data:pool_single,1,0,1,,FFFF
0xB1E6,0xB1E8,2,data:literal_pool,1,0,1,,0000 FFFF
0xB1F0,0xB1F0,1,data:pool_single,1,0,1,,FFFF
0xB1F4,0xB1F4,1,data:pool_single,1,0,1,,FFFF
0xB1F8,0xB1F8,1,data:pool_single,1,0,1,,FFFF
0xB1FC,0xB1FC,1,data:pool_single,1,0,1,,FFFF
0xB200,0xB200,1,data:pool_single,1,0,1,,FFFF
0xB20C,0xB20C,1,data:pool_single,1,0,1,,FFFF
0xB210,0xB210,1,data:pool_single,1,0,1,,FFFF
0xB218,0xB218,1,data:pool_single,1,0,1,,0000
0xB21C,0xB21C,1,data:pool_single,1,0,1,,FFFF
0xB30E,0xB30E,1,data:padding_single,0,0,0,,FFFF
0xB318,0xB318,1,data:pool_single,1,0,1,,FFFF
0xB320,0xB320,1,data:pool_single,1,0,1,,0000
0xB324,0xB324,1,data:pool_single,1,0,1,,FFFF
0xB328,0xB328,1,data:pool_single,1,0,1,,FFFF
0xB32C,0xB32C,1,data:pool_single,1,0,1,,FFFF
0xB330,0xB330,1,data:pool_single,1,0,1,,FFFF
0xB338,0xB338,1,data:pool_single,1,0,1,,FFFF
0xB340,0xB340,1,data:pool_single,1,0,1,,0000
0xB344,0xB344,1,data:pool_single,1,0,1,,FFFF
0xB3D2,0xB3D2,1,data:pool_single,1,0,1,,00E0
0xB3E8,0xB3E8,1,data:pool_single,1,0,1,,0000
0xB3EC,0xB3EC,1,data:pool_single,1,0,1,,0000
0xB3F4,0xB3F4,1,data:pool_single,1,0,1,,0000
0xB3F8,0xB3F8,1,data:pool_single,1,0,1,,FFFF
0xB3FC,0xB3FC,1,data:pool_single,1,0,1,,FFFF
0xB400,0xB400,1,data:pool_single,1,0,1,,FFFF
0xB404,0xB404,1,data:pool_single,1,0,1,,FFFF
0xB408,0xB408,1,data:pool_single,1,0,1,,FFFF
0xB53C,0xB53C,1,data:pool_single,1,0,1,,00E0
0xB54A,0xB54C,2,data:padding,1,0,1,,FFFF FFFF
0xB550,0xB550,1,data:pool_single,1,0,1,,FFFF
0xB554,0xB554,1,data:pool_single,1,0,1,,0000
0xB558,0xB558,1,data:pool_single,1,0,1,,0000
0xB55C,0xB55C,1,data:pool_single,1,0,1,,FFFF
0xB562,0xB564,2,data:padding,1,0,1,,0000 0000
0xB688,0xB688,1,data:pool_single,1,0,1,,FFFF
0xB68C,0xB68C,1,data:pool_single,1,0,1,,FFFF
0xB690,0xB690,1,data:pool_single,1,0,1,,FFFF
0xB696,0xB698,2,data:literal_pool,1,0,1,,0000 FFFF
0xB6A8,0xB6A8,1,data:pool_single,1,0,1,,FFFF
0xB7F4,0xB7F6,2,data:literal_pool,2,0,2,,00E0 0080
0xB7FE,0xB7FE,1,data:pool_single,1,0,1,,00F8
0xB806,0xB806,1,data:pool_single,1,1,1,,0100
0xB80E,0xB810,2,data:literal_pool,2,1,2,,0090 0000
0xB814,0xB818,3,data:literal_pool,2,0,2,,0000 4BBC 0000
0xB81C,0xB81C,1,data:pool_single,1,1,1,,FFFF
0xB820,0xB824,3,data:literal_pool,2,0,2,,0000 FFEF FFFF
0xB828,0xB828,1,data:pool_single,1,0,1,,FFFF
0xB82C,0xB82C,1,data:pool_single,1,0,1,,FFFF
0xB830,0xB830,1,data:pool_single,1,0,1,,FFFF
0xB834,0xB834,1,data:pool_single,1,0,1,,0000
0xB952,0xB952,1,data:pool_single,1,0,1,,0090
0xB95A,0xB95A,1,data:pool_single,1,0,1,,0100
0xB974,0xB974,1,data:pool_single,1,0,1,,0000
0xB978,0xB978,1,data:pool_single,1,0,1,,0000
0xB97C,0xB97C,1,data:pool_single,1,0,1,,FFFF
0xB980,0xB980,1,data:pool_single,1,0,1,,FFFF
0xB984,0xB984,1,data:pool_single,1,0,1,,FFFF
0xB988,0xB988,1,data:pool_single,1,0,1,,FFFF
0xB98C,0xB98C,1,data:pool_single,1,0,1,,FFFF
0xB990,0xB990,1,data:pool_single,1,0,1,,FFFF
0xB996,0xB998,2,data:literal_pool,1,0,1,,0100 FFFF
0xB9A0,0xB9A0,1,data:pool_single,1,0,1,,0000
0xBA78,0xBA78,1,data:pool_single,1,0,1,,00E0
0xBA7C,0xBA80,3,data:literal_pool,2,0,2,,0100 FFFF 0000
0xBA84,0xBA88,3,data:literal_pool,2,0,2,,0000 4BBC 0000
0xBA8C,0xBA8C,1,data:pool_single,1,0,1,,FFFF
0xBA90,0xBA90,1,data:pool_single,1,0,1,,FFFF
0xBA94,0xBA94,1,data:pool_single,1,0,1,,FFFF
0xBA98,0xBA98,1,data:pool_single,1,0,1,,FFFF
0xBA9C,0xBA9C,1,data:pool_single,1,0,1,,FFFF
0xBAA0,0xBAA0,1,data:pool_single,1,0,1,,FFFF
0xBAA4,0xBAA4,1,data:pool_single,1,0,1,,0000
0xBB98,0xBB98,1,data:pool_single,1,0,1,,0090
0xBB9E,0xBBA0,2,data:padding,1,0,1,,FFFF FFFF
0xBBA4,0xBBA4,1,data:pool_single,1,0,1,,FFFF
0xBBA8,0xBBA8,1,data:pool_single,1,0,1,,FFFF
0xBBAC,0xBBAC,1,data:pool_single,1,0,1,,0000
0xBBB0,0xBBB0,1,data:pool_single,1,0,1,,0000
0xBBB4,0xBBB4,1,data:pool_single,1,0,1,,FFFF
0xBBB8,0xBBB8,1,data:pool_single,1,0,1,,FFFF
0xBBBC,0xBBBC,1,data:pool_single,1,0,1,,FFFF
0xBBC0,0xBBC0,1,data:pool_single,1,0,1,,0000
0xBBC4,0xBBC4,1,data:pool_single,1,0,1,,0000
0xBCF4,0xBCF6,2,data:literal_pool,2,0,2,,00E0 0100
0xBCFA,0xBCFA,1,data:pool_single,1,0,1,,0080
0xBD18,0xBD18,1,data:pool_single,1,0,1,,0000
0xBD1C,0xBD1C,1,data:pool_single,1,0,1,,0000
0xBD20,0xBD24,3,data:literal_pool,2,0,2,,0000 4BBC 0000
0xBD28,0xBD28,1,data:pool_single,1,0,1,,FFFF
0xBD2E,0xBD2E,1,data:single_unref,0,0,0,,0100
0xBD34,0xBD34,1,data:pool_single,1,0,1,,0000
0xBE62,0xBE64,2,data:literal_pool,2,0,2,,00E0 0100
0xBE68,0xBE68,1,data:pool_single,1,0,1,,0090
0xBE6C,0xBE70,3,data:literal_pool,2,1,3,,0080 FFFF 0000
0xBE74,0xBE78,3,data:literal_pool,2,0,2,,0000 4BBC 0000
0xBE7C,0xBE7C,1,data:pool_single,1,1,1,,0000
0xBE80,0xBE80,1,data:pool_single,1,0,1,,0000
0xBE84,0xBE84,1,data:pool_single,1,0,1,,FFFF
0xBE88,0xBE88,1,data:pool_single,1,0,1,,FFFF
0xBE8C,0xBE8C,1,data:pool_single,1,0,1,,FFFF
0xBE90,0xBE90,1,data:pool_single,1,0,1,,FFFF
0xBE94,0xBE94,1,data:pool_single,1,0,1,,FFFF
0xBE98,0xBE98,1,data:pool_single,1,0,1,,0000
0xBF4C,0xBF4C,1,data:pool_single,1,0,1,,00E0
0xBF50,0xBF54,3,data:literal_pool,3,0,3,,0100 0080 FFFF
0xBF58,0xBF58,1,data:pool_single,1,0,1,,FFFF
0xBF5C,0xBF5C,1,data:pool_single,1,0,1,,FFFF
0xBF60,0xBF60,1,data:pool_single,1,0,1,,0000
0xBF64,0xBF68,3,data:literal_pool,2,0,2,,0000 4BBC 0000
0xBF6C,0xBF6C,1,data:pool_single,1,0,1,,0000
0xC08A,0xC08A,1,data:pool_single,1,0,1,,0080
0xC094,0xC096,2,data:literal_pool,2,0,2,,00E0 0400
0xC09A,0xC09C,2,data:literal_pool,1,0,1,,FFFF 0000
0xC0A0,0xC0A0,1,data:pool_single,1,0,1,,0000
0xC0A4,0xC0A6,2,data:literal_pool,1,0,1,,0000 4BBC
0xC1CC,0xC1CC,1,data:pool_single,1,0,1,,00E0
0xC1D0,0xC1D0,1,data:pool_single,1,0,1,,0400
0xC1D4,0xC1D4,1,data:pool_single,1,0,1,,0800
0xC1DE,0xC1DE,1,data:pool_single,1,1,1,,0080
0xC1E2,0xC1E4,2,data:literal_pool,1,0,1,,FFFF 0000
0xC1E8,0xC1EC,3,data:literal_pool,2,0,2,,0000 4BBC 0000
0xC1F0,0xC1F0,1,data:pool_single,1,0,1,,0000
0xC1F4,0xC1FA,4,data:literal_pool,2,0,2,,0000 FDFF 0000 FFCF
0xC2A6,0xC2A6,1,data:pool_single,1,0,1,,00E0
0xC2AA,0xC2AA,1,data:pool_single,1,0,1,,0200
0xC2B4,0xC2B4,1,data:pool_single,1,0,1,,0000
0xC2B8,0xC2BC,3,data:literal_pool,2,0,2,,0000 FDFF 0000
0xC37E,0xC37E,1,data:pool_single,1,0,1,,00E0
0xC382,0xC384,2,data:literal_pool,1,0,1,,FFFF 0000
0xC388,0xC388,1,data:pool_single,1,0,1,,FFFF
0xC38C,0xC38C,1,data:pool_single,1,0,1,,FFFF
0xC390,0xC390,1,data:pool_single,1,0,1,,0000
0xC394,0xC394,1,data:pool_single,1,0,1,,FFFF
0xC398,0xC398,1,data:pool_single,1,0,1,,FFFF
0xC39C,0xC39C,1,data:pool_single,1,0,1,,FFFF
0xC3A0,0xC3A0,1,data:pool_single,1,0,1,,FFFF
0xC3A4,0xC3A4,1,data:pool_single,1,0,1,,0000
0xC3A8,0xC3A8,1,data:pool_single,1,0,1,,FFFF
0xC3AC,0xC3AC,1,data:pool_single,1,0,1,,FFFF
0xC3B0,0xC3B4,3,data:literal_pool,2,0,2,,472C 0800 FFFF
0xC3B8,0xC3B8,1,data:pool_single,1,0,1,,FFFF
0xC3BC,0xC3BC,1,data:pool_single,1,0,1,,0000
0xC3C0,0xC3C4,3,data:literal_pool,2,0,2,,0000 FFEF 0000
0xC49C,0xC49C,1,data:pool_single,1,0,1,,FFFF
0xC4A4,0xC4A4,1,data:pool_single,1,0,1,,FFFF
0xC4AA,0xC4AC,2,data:pool_unclassified,1,0,1,,8A1C FFFF
0xC4B2,0xC4B4,2,data:literal_pool,1,0,1,,0000 FFFF
0xC4BA,0xC4BC,2,data:pool_unclassified,1,0,1,,8A48 FFFF
0xC4C0,0xC4C0,1,data:pool_single,1,0,1,,FFFF
0xC4C4,0xC4C4,1,data:pool_single,1,0,1,,FFFF
0xC4C8,0xC4C8,1,data:pool_single,1,0,1,,FFFF
0xC4CC,0xC4CC,1,data:pool_single,1,1,1,,FFFF
0xC4D0,0xC4D0,1,data:pool_single,1,0,1,,FFFF
0xC4D4,0xC4D4,1,data:pool_single,1,1,1,,FFFF
0xC4DC,0xC4DC,1,data:pool_single,1,0,1,,FFFF
0xC4E0,0xC4E0,1,data:pool_single,1,0,1,,FFFF
0xC4E4,0xC4E4,1,data:pool_single,1,0,1,,FFFF
0xC4E8,0xC4E8,1,data:pool_single,1,0,1,,FFFF
0xC4EC,0xC4EC,1,data:pool_single,1,0,1,,0000
0xC4F0,0xC4F0,1,data:pool_single,1,0,1,,FFFF
0xC4F4,0xC4F4,1,data:pool_single,1,0,1,,0000
0xC4F8,0xC4F8,1,data:pool_single,1,0,1,,FFFF
0xC4FC,0xC4FC,1,data:pool_single,1,0,1,,FFFF
0xC5FC,0xC5FC,1,data:pool_single,1,0,1,,FFFF
0xC600,0xC600,1,data:pool_single,1,0,1,,FFFF
0xC604,0xC604,1,data:pool_single,1,0,1,,0000
0xC608,0xC608,1,data:pool_single,1,0,1,,0000
0xC60C,0xC60C,1,data:pool_single,1,0,1,,FFFF
0xC610,0xC610,1,data:pool_single,1,0,1,,FFFF
0xC614,0xC614,1,data:pool_single,1,0,1,,FFFF
0xC618,0xC618,1,data:pool_single,1,0,1,,FFFF
0xC61C,0xC61C,1,data:pool_single,1,0,1,,FFFF
0xC622,0xC622,1,data:single_unref,0,0,0,,8A50
0xC626,0xC628,2,data:pool_unclassified,1,0,1,,8A54 FFFF
0xC62E,0xC630,2,data:pool_unclassified,1,0,1,,8A58 0000
0xC634,0xC634,1,data:pool_single,1,0,1,,FFFF
0xC638,0xC638,1,data:pool_single,1,0,1,,FFFF
0xC63E,0xC63E,1,data:single_unref,0,0,0,,8A10
0xC8A6,0xC8A6,1,data:padding_single,0,0,0,,FFFF
0xC8AA,0xC8AC,2,data:pool_unclassified,1,0,1,,8A0C FFFF
0xC8B0,0xC8B0,1,data:pool_single,1,0,1,,FFFF
0xC8B6,0xC8B8,2,data:literal_pool,1,0,1,,0000 FFFF
0xC8BC,0xC8BC,1,data:pool_single,1,0,1,,0000
0xC8C0,0xC8C0,1,data:pool_single,1,0,1,,FFFF
0xC8C8,0xC8C8,1,data:pool_single,1,0,1,,FFFF
0xC8CC,0xC8CC,1,data:pool_single,1,0,1,,FFFF
0xC8D0,0xC8D0,1,data:pool_single,1,0,1,,FFFF
0xC8D4,0xC8D4,1,data:pool_single,1,0,1,,FFFF
0xC8DA,0xC8DC,2,data:padding,1,0,1,,0000 0000
0xC8E0,0xC8E0,1,data:pool_single,1,0,1,,FFFF
0xC8E4,0xC8E4,1,data:pool_single,1,0,1,,FFFF
0xC8E8,0xC8E8,1,data:pool_single,1,0,1,,FFFF
0xC8EE,0xC8F0,2,data:literal_pool,1,0,1,,0000 FFFF
0xC8F4,0xC8F4,1,data:pool_single,1,0,1,,FFFF
0xC8F8,0xC8F8,1,data:pool_single,1,0,1,,FFFF
0xC8FC,0xC8FC,1,data:pool_single,1,0,1,,FFFF
0xC900,0xC900,1,data:pool_single,1,0,1,,FFFF
0xC904,0xC904,1,data:pool_single,1,0,1,,FFFF
0xC90E,0xC90E,1,data:single_unref,0,0,0,,8A44
0xC914,0xC914,1,data:pool_single,1,0,1,,FFFF
0xC918,0xC918,1,data:pool_single,1,0,1,,FFFF
0xC91C,0xC91C,1,data:pool_single,1,0,1,,0000
0xC920,0xC920,1,data:pool_single,1,0,1,,FFFF
0xC924,0xC924,1,data:pool_single,1,0,1,,FFFF
0xC928,0xC928,1,data:pool_single,1,0,1,,FFFF
0xC92C,0xC92C,1,data:pool_single,1,0,1,,FFFF
0xC930,0xC930,1,data:pool_single,1,0,1,,FFFF
0xC936,0xC936,1,data:single_unref,0,0,0,,8A48
0xCA5A,0xCA5A,1,data:pool_single,1,0,1,,00E0
0xCA6A,0xCA6C,2,data:pool_unclassified,1,0,1,,8A4C FFFF
0xCA70,0xCA70,1,data:pool_single,1,0,1,,FFFF
0xCA74,0xCA74,1,data:pool_single,1,0,1,,FFFF
0xCA78,0xCA78,1,data:pool_single,1,0,1,,FFFF
0xCA7C,0xCA7C,1,data:pool_single,1,0,1,,0000
0xCA80,0xCA80,1,data:pool_single,1,0,1,,FFFF
0xCA84,0xCA88,3,data:literal_pool,2,0,2,,4490 0000 FFFF
0xCA8C,0xCA8C,1,data:pool_single,1,0,1,,FFFF
0xCA92,0xCA94,2,data:literal_pool,1,0,1,,0000 FFFF
0xCA98,0xCA98,1,data:pool_single,1,0,1,,0000
0xCA9C,0xCAA0,3,data:literal_pool,2,0,2,,0000 FFFF 0000
0xCAA4,0xCAA4,1,data:pool_single,1,0,1,,0000
0xCAA8,0xCAA8,1,data:pool_single,1,0,1,,0000
0xCBA0,0xCBA0,1,data:pool_single,1,0,1,,0090
0xCBAA,0xCBAC,2,data:literal_pool,1,0,1,,FFFF 0000
0xCBB0,0xCBB0,1,data:pool_single,1,0,1,,0000
0xCBB4,0xCBB4,1,data:pool_single,1,0,1,,0000
0xCBB8,0xCBB8,1,data:pool_single,1,0,1,,FFFF
0xCBBC,0xCBBC,1,data:pool_single,1,0,1,,FFFF
0xCBC0,0xCBC0,1,data:pool_single,1,0,1,,FFFF
0xCBC4,0xCBC4,1,data:pool_single,1,0,1,,FFFF
0xCBC8,0xCBC8,1,data:pool_single,1,0,1,,0000
0xCBCC,0xCBCC,1,data:pool_single,1,0,1,,FFFF
